what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.html.core,1.1.500.v201104191551,"org.eclipse.wst.html.core",1513047362382
started,bundle,org.eclipse.wst.html.ui,1.0.600.v201104211436,"org.eclipse.wst.html.ui",1513047362382
started,bundle,org.eclipse.wst.jsdt.core,1.1.100.v201104272153,"org.eclipse.wst.jsdt.core",1513047362383
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1513047362384
started,bundle,org.eclipse.wst.jsdt.ui,1.1.100.v201105041953,"org.eclipse.wst.jsdt.ui",1513047362386
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.400.v201104190230,"org.eclipse.wst.jsdt.web.core",1513047362387
started,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.0.400.v201102241833,"org.eclipse.wst.jsdt.web.support.jsp",1513047362387
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.400.v201103080228,"org.eclipse.wst.jsdt.web.ui",1513047362388
started,bundle,org.eclipse.wst.server.core,1.1.302.v20110518,"org.eclipse.wst.server.core",1513047362389
started,bundle,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui",1513047362389
started,bundle,org.eclipse.wst.sse.core,1.1.600.v201105162116,"org.eclipse.wst.sse.core",1513047362408
started,bundle,org.eclipse.wst.sse.ui,1.3.0.v201105101529,"org.eclipse.wst.sse.ui",1513047362408
started,bundle,org.eclipse.wst.validation,1.2.300.v201104190230,"org.eclipse.wst.validation",1513047362408
started,bundle,org.eclipse.wst.web,1.1.500.v201104251400,"org.eclipse.wst.web",1513047362409
started,bundle,org.eclipse.wst.xml.core,1.1.600.v201104251227,"org.eclipse.wst.xml.core",1513047362410
started,bundle,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui",1513047362411
os,sysinfo,,,"win32",1513047362413
arch,sysinfo,,,"x86",1513047362413
ws,sysinfo,,,"win32",1513047362413
locale,sysinfo,,,"zh_CN",1513047362413
processors,sysinfo,,,"8",1513047362413
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1513047362413
java.runtime.version,sysinfo,,,"1.7.0_01-b08",1513047362413
java.specification.name,sysinfo,,,"Java Platform API Specification",1513047362413
java.specification.vendor,sysinfo,,,"Oracle Corporation",1513047362413
java.specification.version,sysinfo,,,"1.7",1513047362414
java.vendor,sysinfo,,,"Oracle Corporation",1513047362414
java.version,sysinfo,,,"1.7.0_01",1513047362414
java.vm.info,sysinfo,,,"mixed mode, sharing",1513047362414
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1513047362414
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1513047362414
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1513047362414
java.vm.specification.version,sysinfo,,,"1.7",1513047362414
java.vm.vendor,sysinfo,,,"Oracle Corporation",1513047362414
java.vm.version,sysinfo,,,"21.1-b02",1513047362414
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1513047362525
